path,copy,elbo_Y,rmsd,gdt_ts,gdt_ha,tm,lddt
../structures/7v/7v5f.A.pdb,1,-0.5737794637680054,7.934,0.4355,0.2903,0.2069,0.4464
../structures/7v/7v5f.A.pdb,2,-0.35607919096946716,4.677,0.5484,0.3468,0.2729,0.564
../structures/7v/7v5f.A.pdb,3,-0.4859614074230194,5.136,0.5081,0.3226,0.2172,0.4686
../structures/7v/7v5f.A.pdb,4,-0.5944584608078003,5.597,0.5081,0.3226,0.2218,0.4895
../structures/7v/7v8t.A.pdb,0,-0.3151213824748993,2.288,0.7213,0.4901,0.8894,0.7302
../structures/7v/7v8t.A.pdb,1,-0.28497976064682007,2.207,0.7717,0.5553,0.9076,0.7616
../structures/7v/7v8t.A.pdb,2,-0.31579405069351196,2.332,0.749,0.5247,0.8971,0.7392
../structures/7v/7v8t.A.pdb,3,-0.28587257862091064,2.482,0.7134,0.4812,0.8766,0.7421
../structures/7v/7v8t.A.pdb,4,-0.2873519957065582,2.309,0.7105,0.4783,0.8887,0.7292
../structures/7v/7vpu.A.pdb,0,-0.6332370042800903,4.821,0.52,0.2964,0.6892,0.6302
../structures/7v/7vpu.A.pdb,1,-0.6544315814971924,6.014,0.4764,0.2655,0.6438,0.6004
../structures/7v/7vpu.A.pdb,2,-0.6663918495178223,5.385,0.4891,0.2718,0.6656,0.6092
../structures/7v/7vpu.A.pdb,3,-0.6398216485977173,5.43,0.4827,0.2736,0.6666,0.6053
../structures/7v/7vpu.A.pdb,4,-0.6854391694068909,5.015,0.4918,0.2727,0.687,0.6148
../structures/7v/7vyu.A.pdb,0,-0.5556896328926086,3.273,0.622,0.3883,0.8576,0.6641
../structures/7v/7vyu.A.pdb,1,-0.534795343875885,3.822,0.5828,0.3484,0.8405,0.6531
../structures/7v/7vyu.A.pdb,2,-0.5043773055076599,3.464,0.6206,0.3854,0.8604,0.6698
../structures/7v/7vyu.A.pdb,3,-0.6049840450286865,5.151,0.5814,0.3491,0.8228,0.6424
../structures/7v/7vyu.A.pdb,4,-0.5898488163948059,3.177,0.6072,0.3683,0.8481,0.6703
../structures/7n/7n6h.A.pdb,0,-1.5722012519836426,17.053,0.2332,0.1117,0.4513,0.3062
../structures/7n/7n6h.A.pdb,1,-1.6096863746643066,14.386,0.2378,0.1111,0.4806,0.3037
../structures/7n/7n6h.A.pdb,2,-1.5834765434265137,15.314,0.2176,0.1094,0.4578,0.2809
../structures/7n/7n6h.A.pdb,3,-1.575657606124878,14.934,0.25,0.1331,0.4697,0.2915
../structures/7n/7n6h.A.pdb,4,-1.53825843334198,27.303,0.1939,0.099,0.3843,0.2791
../structures/7p/7pcv.A.pdb,0,-0.415505051612854,9.631,0.5819,0.4116,0.6462,0.6563
../structures/7p/7pcv.A.pdb,1,-0.3886095881462097,9.593,0.5948,0.431,0.6512,0.6678
../structures/7p/7pcv.A.pdb,2,-0.41563257575035095,9.913,0.5776,0.4116,0.6366,0.6636
../structures/7p/7pcv.A.pdb,3,-0.4016680121421814,9.812,0.5603,0.3901,0.6119,0.6344
../structures/7p/7pcv.A.pdb,4,-0.35593634843826294,9.677,0.5754,0.4073,0.6436,0.6666
../structures/7r/7rt7.D.pdb,0,-0.5090608596801758,6.999,0.4583,0.2743,0.5439,0.5551
../structures/7r/7rt7.D.pdb,1,-0.5495490431785583,6.4,0.4983,0.309,0.5622,0.5839
../structures/7r/7rt7.D.pdb,2,-0.5279538035392761,6.081,0.4497,0.2656,0.5334,0.5972
../structures/7r/7rt7.D.pdb,3,-0.5689998865127563,6.481,0.4792,0.2934,0.5575,0.5703
../structures/7r/7rt7.D.pdb,4,-0.5419995784759521,6.894,0.4392,0.2587,0.5232,0.5523
../structures/7s/7sfn.B.pdb,0,-0.6766487956047058,3.656,0.6667,0.4444,0.7927,0.7003
../structures/7s/7sfn.B.pdb,1,-0.6537160873413086,3.561,0.6961,0.4739,0.8159,0.7216
../structures/7s/7sfn.B.pdb,2,-0.6964519023895264,3.552,0.6569,0.433,0.7791,0.7211
../structures/7s/7sfn.B.pdb,3,-0.6924422383308411,4.08,0.7157,0.5,0.8152,0.7283
../structures/7s/7sfn.B.pdb,4,-0.6381313800811768,4.114,0.6912,0.4739,0.7915,0.7407
../structures/7u/7upv.A.pdb,0,-1.7272915840148926,18.604,0.2233,0.1097,0.44,0.2791
../structures/7u/7upv.A.pdb,1,-1.582268238067627,17.121,0.2341,0.1153,0.4526,0.2966
../structures/7u/7upv.A.pdb,2,-1.6889166831970215,17.935,0.2324,0.1148,0.4608,0.294
../structures/7u/7upv.A.pdb,3,-1.6688206195831299,31.542,0.1869,0.0932,0.3658,0.2714
../structures/7u/7upv.A.pdb,4,-1.599503755569458,19.781,0.2159,0.108,0.4205,0.2961
../structures/7v/7vf3.B.pdb,0,-0.2656199038028717,3.13,0.6667,0.45,0.1629,0.3606
../structures/7v/7vf3.B.pdb,1,-0.3074173629283905,4.626,0.4833,0.2333,0.0495,0.1875
../structures/7v/7vf3.B.pdb,2,-0.326398640871048,4.258,0.5167,0.2833,0.0894,0.1731
../structures/7v/7vf3.B.pdb,3,-0.2633737623691559,3.768,0.5833,0.3667,0.1499,0.2837
../structures/7v/7vf3.B.pdb,4,-0.30598753690719604,4.97,0.4833,0.25,0.0803,0.238
../structures/7w/7w16.A.pdb,0,-0.8631195425987244,6.032,0.5218,0.3191,0.7101,0.5529
../structures/7w/7w16.A.pdb,1,-1.0171266794204712,5.309,0.5047,0.2973,0.7121,0.5383
../structures/7w/7w16.A.pdb,2,-0.8842318654060364,5.22,0.5407,0.3409,0.7308,0.5662
../structures/7w/7w16.A.pdb,3,-0.8248331546783447,5.823,0.5265,0.322,0.7132,0.5615
../structures/7w/7w16.A.pdb,4,-0.8118031024932861,7.229,0.4886,0.286,0.688,0.5397
../structures/7w/7w89.A.pdb,0,-0.3597008287906647,2.27,0.7825,0.5732,0.8348,0.7341
../structures/7w/7w89.A.pdb,1,-0.33153876662254333,2.379,0.7398,0.5285,0.8184,0.7192
../structures/7w/7w89.A.pdb,2,-0.36847227811813354,2.302,0.7724,0.5569,0.8468,0.7312
../structures/7w/7w89.A.pdb,3,-0.3634483218193054,2.212,0.7947,0.5793,0.854,0.7447
../structures/7w/7w89.A.pdb,4,-0.36878958344459534,2.123,0.7907,0.5793,0.8515,0.7447
../structures/7x/7x8c.B.pdb,0,-0.38929471373558044,1.704,0.8,0.5821,0.7825,0.7333
../structures/7x/7x8c.B.pdb,1,-0.31782498955726624,1.846,0.8036,0.5964,0.7968,0.7432
../structures/7x/7x8c.B.pdb,2,-0.2697799503803253,1.552,0.8536,0.6464,0.8545,0.7884
../structures/7x/7x8c.B.pdb,3,-0.396405965089798,1.715,0.8107,0.5964,0.7993,0.7551
../structures/7x/7x8c.B.pdb,4,-0.466569721698761,2.197,0.7714,0.5607,0.7587,0.746
../structures/7y/7y9b.A.pdb,0,-1.1357269287109375,11.436,0.2995,0.1992,0.4002,0.4055
../structures/7y/7y9b.A.pdb,1,-1.1060479879379272,11.683,0.3142,0.1992,0.4061,0.3898
../structures/7y/7y9b.A.pdb,2,-1.1538875102996826,11.638,0.3195,0.2126,0.3976,0.4425
../structures/7y/7y9b.A.pdb,3,-1.0661619901657104,13.153,0.2995,0.2032,0.365,0.3959
../structures/7y/7y9b.A.pdb,4,-1.1081843376159668,12.365,0.2914,0.1898,0.3861,0.407
../structures/7z/7zc8.A.pdb,0,-0.3823957145214081,8.072,0.6753,0.4713,0.7153,0.6692
../structures/7z/7zc8.A.pdb,1,-0.3909015953540802,9.065,0.7644,0.5747,0.7861,0.7586
../structures/7z/7zc8.A.pdb,2,-0.3896206319332123,9.333,0.7213,0.5345,0.728,0.6968
../structures/7z/7zc8.A.pdb,3,-0.38279736042022705,8.721,0.6466,0.4454,0.6746,0.6695
../structures/7z/7zc8.A.pdb,4,-0.4077725112438202,9.189,0.7241,0.5316,0.7465,0.7481
../structures/8a/8ag9.A.pdb,0,-1.813103199005127,15.736,0.2597,0.1396,0.4612,0.3096
../structures/8a/8ag9.A.pdb,1,-1.936549425125122,16.812,0.1955,0.0978,0.3551,0.2582
../structures/8a/8ag9.A.pdb,2,-1.951352834701538,20.967,0.1657,0.0776,0.3176,0.2629
../structures/8a/8ag9.A.pdb,3,-1.906896948814392,16.349,0.1746,0.0836,0.3305,0.2421
../structures/8a/8ag9.A.pdb,4,-1.8238698244094849,21.717,0.206,0.0955,0.3665,0.289
../structures/8d/8dgg.A.pdb,0,-1.5772655010223389,11.411,0.2747,0.1278,0.5047,0.3867
../structures/8d/8dgg.A.pdb,1,-1.4355099201202393,12.191,0.19,0.0734,0.4106,0.3706
../structures/8d/8dgg.A.pdb,2,-1.535781741142273,11.46,0.1956,0.0833,0.409,0.3659
../structures/8d/8dgg.A.pdb,3,-1.6415305137634277,12.669,0.1963,0.0819,0.4078,0.3728
../structures/8d/8dgg.A.pdb,4,-1.4910857677459717,13.082,0.2528,0.1088,0.4753,0.3798
../structures/8d/8di0.C.pdb,0,-1.937912940979004,25.824,0.0961,0.0432,0.2525,0.2026
../structures/8d/8di0.C.pdb,1,-2.0074613094329834,24.37,0.1199,0.0443,0.3002,0.2127
../structures/8d/8di0.C.pdb,2,-1.8943411111831665,23.891,0.1733,0.0913,0.3466,0.2211
../structures/8d/8di0.C.pdb,3,-1.963423728942871,31.727,0.1112,0.0481,0.2594,0.1885
../structures/8d/8di0.C.pdb,4,-1.972178339958191,26.072,0.115,0.0475,0.2778,0.2084
../structures/8d/8di1.A.pdb,0,-0.14528736472129822,1.99,0.7602,0.533,0.9083,0.7673
../structures/8d/8di1.A.pdb,1,-0.17655310034751892,2.07,0.7307,0.5023,0.8954,0.7486
../structures/8d/8di1.A.pdb,2,-0.14480459690093994,1.707,0.8091,0.5909,0.9285,0.7943
../structures/8d/8di1.A.pdb,3,-0.17568358778953552,1.938,0.7659,0.5398,0.9112,0.7744
../structures/8d/8di1.A.pdb,4,-0.16456596553325653,1.818,0.7943,0.5693,0.9269,0.7747
../structures/8d/8dys.A.pdb,0,-2.1012725830078125,19.496,0.0831,0.0275,0.2573,0.2444
../structures/8d/8dys.A.pdb,1,-2.0959115028381348,26.91,0.0929,0.0428,0.2377,0.2447
../structures/8d/8dys.A.pdb,2,-2.0333242416381836,26.08,0.0966,0.0416,0.2505,0.2412
../structures/8d/8dys.A.pdb,3,-2.0527355670928955,21.625,0.1247,0.0489,0.317,0.2446
../structures/8d/8dys.A.pdb,4,-2.1079909801483154,24.498,0.0929,0.0336,0.2545,0.2389
../structures/7f/7fac.A.pdb,0,-2.019885778427124,22.862,0.0539,0.0181,0.236,0.2012
../structures/7f/7fac.A.pdb,1,-2.0465095043182373,24.034,0.0515,0.0191,0.2018,0.1614
../structures/7f/7fac.A.pdb,2,-2.054975986480713,30.372,0.0506,0.0167,0.1841,0.1858
../structures/7f/7fac.A.pdb,3,-2.051673650741577,37.901,0.0363,0.0162,0.128,0.1632
../structures/7f/7fac.A.pdb,4,-2.03714656829834,24.019,0.0444,0.0162,0.1983,0.198
../structures/7p/7pc1.A.pdb,0,-0.23721006512641907,6.639,0.6714,0.5071,0.6225,0.757
../structures/7p/7pc1.A.pdb,1,-0.1821180135011673,8.193,0.6357,0.4679,0.5918,0.7521
../structures/7p/7pc1.A.pdb,2,-0.26496079564094543,6.519,0.6107,0.4464,0.5623,0.7195
../structures/7p/7pc1.A.pdb,3,-0.27820971608161926,6.929,0.6214,0.4679,0.5798,0.7567
../structures/7p/7pc1.A.pdb,4,-0.13784073293209076,7.806,0.6393,0.475,0.6017,0.7534
../structures/7p/7pce.A.pdb,0,-0.6709399819374084,7.746,0.4085,0.2231,0.6242,0.6096
../structures/7p/7pce.A.pdb,1,-0.7482386827468872,6.131,0.4531,0.2408,0.6736,0.6054
../structures/7p/7pce.A.pdb,2,-0.7642478942871094,6.848,0.3977,0.2023,0.6477,0.5783
../structures/7p/7pce.A.pdb,3,-0.7116758227348328,6.686,0.4431,0.2446,0.6606,0.631
../structures/7p/7pce.A.pdb,4,-0.6888721585273743,6.814,0.4631,0.2715,0.6838,0.6549
../structures/7r/7r0o.B.pdb,0,-0.5717481970787048,3.376,0.5856,0.3512,0.8355,0.6576
../structures/7r/7r0o.B.pdb,1,-0.5208125710487366,3.369,0.5565,0.3155,0.8249,0.6452
../structures/7r/7r0o.B.pdb,2,-0.5394331216812134,3.096,0.6295,0.3958,0.8627,0.6798
../structures/7r/7r0o.B.pdb,3,-0.5228410959243774,3.506,0.5967,0.3668,0.8447,0.6701
../structures/7r/7r0o.B.pdb,4,-0.5162769556045532,3.062,0.5952,0.3542,0.8481,0.669
../structures/7r/7rpn.A.pdb,0,-0.208009272813797,1.886,0.7877,0.5724,0.9231,0.7893
../structures/7r/7rpn.A.pdb,1,-0.22725188732147217,1.815,0.8036,0.5784,0.9289,0.7787
../structures/7r/7rpn.A.pdb,2,-0.187056303024292,1.673,0.8274,0.6062,0.938,0.8031
../structures/7r/7rpn.A.pdb,3,-0.20836244523525238,1.745,0.7976,0.5754,0.9296,0.7859
../structures/7r/7rpn.A.pdb,4,-0.19214272499084473,1.715,0.8304,0.621,0.9368,0.8016
../structures/7s/7sbd.H.pdb,0,-0.39975857734680176,4.002,0.6232,0.4007,0.7729,0.6815
../structures/7s/7sbd.H.pdb,1,-0.46040138602256775,3.696,0.6651,0.4462,0.7889,0.7124
../structures/7s/7sbd.H.pdb,2,-0.4521399438381195,3.951,0.6196,0.4007,0.7544,0.6854
../structures/7s/7sbd.H.pdb,3,-0.4523184299468994,3.317,0.6411,0.4127,0.7859,0.6839
../structures/7s/7sbd.H.pdb,4,-0.44316190481185913,3.771,0.6041,0.3768,0.7659,0.6621
../structures/7u/7uqv.D.pdb,0,-0.3401152789592743,2.534,0.7587,0.5317,0.8943,0.7462
../structures/7u/7uqv.D.pdb,1,-0.32170790433883667,2.32,0.7712,0.5538,0.8993,0.7551
../structures/7u/7uqv.D.pdb,2,-0.3058304488658905,2.648,0.7462,0.525,0.8872,0.7459
../structures/7u/7uqv.D.pdb,3,-0.3537103831768036,2.301,0.7413,0.5115,0.8966,0.7445
../structures/7u/7uqv.D.pdb,4,-0.35093313455581665,2.364,0.7423,0.5154,0.8993,0.7484
../structures/7v/7v2s.B.pdb,0,-0.38555848598480225,2.911,0.6436,0.4096,0.8409,0.711
../structures/7v/7v2s.B.pdb,1,-0.399604856967926,3.733,0.5974,0.3624,0.7657,0.696
../structures/7v/7v2s.B.pdb,2,-0.3923259973526001,3.171,0.6335,0.3986,0.8136,0.7221
../structures/7v/7v2s.B.pdb,3,-0.38316482305526733,3.425,0.6155,0.3815,0.79,0.7078
../structures/7v/7v2s.B.pdb,4,-0.37757354974746704,3.33,0.6365,0.4036,0.8174,0.7098
../structures/7w/7wua.A.pdb,0,-2.112262725830078,23.641,0.0402,0.0141,0.2074,0.1297
../structures/7w/7wua.A.pdb,1,-2.141947031021118,28.51,0.0435,0.0166,0.1914,0.1756
../structures/7w/7wua.A.pdb,2,-2.078059434890747,33.049,0.0415,0.0145,0.1628,0.1699
../structures/7w/7wua.A.pdb,3,-2.1307528018951416,27.974,0.0473,0.0174,0.1959,0.1733
../structures/7w/7wua.A.pdb,4,-2.1294305324554443,33.226,0.0585,0.0191,0.2223,0.2045
../structures/7x/7x1k.A.pdb,0,-0.24500617384910583,1.74,0.8804,0.7029,0.8385,0.8052
../structures/7x/7x1k.A.pdb,1,-0.22893080115318298,1.367,0.8949,0.7283,0.8523,0.825
../structures/7x/7x1k.A.pdb,2,-0.21064303815364838,1.546,0.8768,0.6812,0.8324,0.7872
../structures/7x/7x1k.A.pdb,3,-0.2937001585960388,1.43,0.8877,0.7065,0.8654,0.8313
../structures/7x/7x1k.A.pdb,4,-0.3060809373855591,1.222,0.8913,0.692,0.877,0.8263
../structures/7y/7y39.B.pdb,0,-0.6999233961105347,9.751,0.5714,0.4004,0.6297,0.5552
../structures/7y/7y39.B.pdb,1,-0.7081512212753296,9.717,0.5959,0.4154,0.6659,0.5664
../structures/7y/7y39.B.pdb,2,-0.6475555300712585,7.765,0.6034,0.4267,0.6623,0.5968
../structures/7y/7y39.B.pdb,3,-0.6078330874443054,8.581,0.5902,0.4211,0.6595,0.5601
../structures/7y/7y39.B.pdb,4,-0.7205755114555359,8.521,0.594,0.4305,0.6505,0.5604
../structures/7z/7zva.A.pdb,0,-1.060762882232666,11.703,0.4306,0.2358,0.6546,0.4518
../structures/7z/7zva.A.pdb,1,-1.0643690824508667,9.836,0.4575,0.2642,0.6836,0.4877
../structures/7z/7zva.A.pdb,2,-1.0407721996307373,12.729,0.3918,0.2037,0.622,0.4337
../structures/7z/7zva.A.pdb,3,-1.0805379152297974,17.016,0.4276,0.2328,0.6522,0.4546
../structures/7z/7zva.A.pdb,4,-1.0565301179885864,13.265,0.447,0.2575,0.669,0.4648
../structures/8a/8a4a.A.pdb,0,-0.7445577383041382,12.515,0.3128,0.1787,0.452,0.4399
../structures/8a/8a4a.A.pdb,1,-0.8495902419090271,11.619,0.3249,0.1908,0.4416,0.4073
../structures/8a/8a4a.A.pdb,2,-0.73011714220047,12.042,0.3249,0.1763,0.4618,0.4341
../structures/8a/8a4a.A.pdb,3,-0.8670949339866638,12.276,0.279,0.1449,0.4096,0.4109
../structures/8a/8a4a.A.pdb,4,-0.7612681984901428,13.176,0.279,0.1461,0.4165,0.3854
../structures/8d/8dt0.A.pdb,0,0.04039920121431351,1.676,0.8429,0.6482,0.9063,0.8184
../structures/8d/8dt0.A.pdb,1,0.07664486020803452,1.392,0.8393,0.6339,0.9137,0.8032
../structures/8d/8dt0.A.pdb,2,0.07544919103384018,1.069,0.9179,0.7286,0.9474,0.8454
../structures/8d/8dt0.A.pdb,3,0.05967599153518677,1.34,0.8554,0.6482,0.9195,0.8253
../structures/8d/8dt0.A.pdb,4,-0.008360279724001884,1.714,0.8071,0.6,0.8835,0.7733
../structures/8d/8dt6.C.pdb,0,-0.867501974105835,5.542,0.4409,0.229,0.7232,0.5828
../structures/8d/8dt6.C.pdb,1,-0.9397962689399719,11.892,0.3615,0.1883,0.5821,0.485
../structures/8d/8dt6.C.pdb,2,-0.8588311076164246,5.06,0.5007,0.2795,0.7754,0.5695
../structures/8d/8dt6.C.pdb,3,-0.9346648454666138,6.829,0.4449,0.2349,0.7042,0.5398
../structures/8d/8dt6.C.pdb,4,-0.9620829820632935,7.063,0.4114,0.2165,0.6696,0.5391
../structures/8d/8dte.A.pdb,0,-0.21760939061641693,1.872,0.7573,0.5349,0.8823,0.7669
../structures/8d/8dte.A.pdb,1,-0.18703636527061462,1.75,0.7805,0.5552,0.8992,0.765
../structures/8d/8dte.A.pdb,2,-0.21087674796581268,2.044,0.7369,0.5145,0.8651,0.747
../structures/8d/8dte.A.pdb,3,-0.2881632447242737,2.039,0.7587,0.5334,0.867,0.7444
../structures/8d/8dte.A.pdb,4,-0.27840957045555115,1.988,0.7558,0.5392,0.8745,0.7634
../structures/7d/7dz2.C.pdb,0,-0.26194795966148376,2.557,0.7086,0.4789,0.8854,0.7105
../structures/7d/7dz2.C.pdb,1,-0.24875016510486603,2.537,0.7236,0.4956,0.8914,0.7152
../structures/7d/7dz2.C.pdb,2,-0.23297618329524994,2.201,0.7447,0.515,0.9071,0.723
../structures/7d/7dz2.C.pdb,3,-0.25103631615638733,2.428,0.7544,0.5414,0.8999,0.7267
../structures/7d/7dz2.C.pdb,4,-0.27146753668785095,2.76,0.6778,0.4507,0.8734,0.7049
../structures/7f/7fgb.A.pdb,0,-1.9945118427276611,27.791,0.0543,0.022,0.1751,0.1654
../structures/7f/7fgb.A.pdb,1,-2.0021214485168457,25.305,0.0711,0.0239,0.2272,0.1615
../structures/7f/7fgb.A.pdb,2,-2.0038704872131348,29.077,0.0685,0.022,0.2058,0.1665
../structures/7f/7fgb.A.pdb,3,-1.9939885139465332,28.284,0.0549,0.0194,0.1976,0.1537
../structures/7f/7fgb.A.pdb,4,-2.0327534675598145,31.237,0.0704,0.0252,0.1963,0.1557
../structures/7f/7fh0.B.pdb,0,-0.6248083710670471,16.384,0.3801,0.2622,0.4664,0.6649
../structures/7f/7fh0.B.pdb,1,-0.6153166890144348,16.356,0.3699,0.252,0.4544,0.6693
../structures/7f/7fh0.B.pdb,2,-0.5626946091651917,16.366,0.3638,0.2449,0.4601,0.6595
../structures/7f/7fh0.B.pdb,3,-0.6155611872673035,16.568,0.3628,0.2439,0.4398,0.6412
../structures/7f/7fh0.B.pdb,4,-0.5655703544616699,16.325,0.3577,0.2398,0.4513,0.6549
../structures/7l/7lt7.A.pdb,0,-1.8190338611602783,11.917,0.2429,0.15,0.1153,0.2763
../structures/7l/7lt7.A.pdb,1,-2.00224232673645,14.854,0.2643,0.1571,0.1153,0.4158
../structures/7l/7lt7.A.pdb,2,-1.973473072052002,13.857,0.25,0.1429,0.1062,0.3447
../structures/7l/7lt7.A.pdb,3,-1.9816057682037354,13.066,0.25,0.1714,0.1339,0.3342
../structures/7l/7lt7.A.pdb,4,-1.9336473941802979,15.465,0.2143,0.1214,0.1079,0.2895
../structures/7l/7lx4.A.pdb,0,-0.8807801008224487,3.295,0.625,0.4062,0.3847,0.6007
../structures/7l/7lx4.A.pdb,1,-0.9402729272842407,3.896,0.6062,0.4,0.4143,0.5904
../structures/7l/7lx4.A.pdb,2,-1.0161397457122803,4.53,0.625,0.425,0.4386,0.5796
../structures/7l/7lx4.A.pdb,3,-1.0144144296646118,4.693,0.5813,0.3688,0.405,0.589
../structures/7l/7lx4.A.pdb,4,-0.9737612009048462,4.805,0.5938,0.3875,0.3893,0.513
../structures/7m/7mj3.A.pdb,0,-1.991363763809204,7.851,0.2849,0.1395,0.1513,0.2719
../structures/7m/7mj3.A.pdb,1,-1.9613240957260132,6.039,0.3663,0.1628,0.1908,0.2965
../structures/7m/7mj3.A.pdb,2,-1.43031644821167,9.325,0.2791,0.1686,0.1726,0.2795
../structures/7m/7mj3.A.pdb,3,-1.9475902318954468,7.833,0.2965,0.1337,0.1576,0.2341
../structures/7m/7mj3.A.pdb,4,-1.9470157623291016,8.624,0.2791,0.1337,0.1726,0.2387
../structures/7r/7r49.B.pdb,0,-0.27376213669776917,2.423,0.7479,0.5351,0.8158,0.7505
../structures/7r/7r49.B.pdb,1,-0.3048219084739685,2.096,0.7872,0.5744,0.8528,0.7579
../structures/7r/7r49.B.pdb,2,-0.3108293116092682,1.859,0.7913,0.5723,0.868,0.7766
../structures/7r/7r49.B.pdb,3,-0.34797826409339905,2.085,0.7769,0.5579,0.8551,0.7588
../structures/7r/7r49.B.pdb,4,-0.19963710010051727,1.688,0.8264,0.6157,0.8829,0.8091
../structures/7r/7rlk.D.pdb,0,-0.2968185245990753,1.977,0.8269,0.6154,0.8731,0.7792
../structures/7r/7rlk.D.pdb,1,-0.2710517644882202,1.653,0.8761,0.6902,0.9024,0.8413
../structures/7r/7rlk.D.pdb,2,-0.3305757939815521,2.259,0.7842,0.5662,0.8542,0.762
../structures/7r/7rlk.D.pdb,3,-0.3303275406360626,1.924,0.8355,0.6175,0.8804,0.79
../structures/7r/7rlk.D.pdb,4,-0.3061795234680176,2.238,0.8248,0.6132,0.8618,0.7767
../structures/7r/7rmy.A.pdb,0,-0.07720924913883209,3.176,0.64,0.407,0.8178,0.6983
../structures/7r/7rmy.A.pdb,1,-0.07674461603164673,3.272,0.6071,0.3816,0.8074,0.6926
../structures/7r/7rmy.A.pdb,2,-0.07789865136146545,2.949,0.6523,0.4258,0.8337,0.7364
../structures/7r/7rmy.A.pdb,3,-0.03790741041302681,3.222,0.6222,0.3891,0.8104,0.7246
../structures/7r/7rmy.A.pdb,4,-0.12273313850164413,3.04,0.6447,0.4126,0.8402,0.7259
../structures/7s/7s03.A.pdb,0,-0.38554084300994873,15.025,0.4782,0.3641,0.4786,0.7979
../structures/7s/7s03.A.pdb,1,-0.35449355840682983,14.709,0.483,0.3689,0.4943,0.8152
../structures/7s/7s03.A.pdb,2,-0.393178254365921,15.467,0.4587,0.3544,0.4775,0.7989
../structures/7s/7s03.A.pdb,3,-0.3238345980644226,15.155,0.5073,0.4029,0.5169,0.7946
../structures/7s/7s03.A.pdb,4,-0.30919787287712097,13.464,0.483,0.3689,0.5032,0.7733
../structures/7s/7sao.A.pdb,0,-1.0219824314117432,4.147,0.5921,0.3816,0.3109,0.6133
../structures/7s/7sao.A.pdb,1,-0.9167956113815308,3.103,0.6579,0.4342,0.4048,0.6585
../structures/7s/7sao.A.pdb,2,-0.9668362736701965,5.863,0.5987,0.4079,0.3867,0.5927
../structures/7s/7sao.A.pdb,3,-1.0372854471206665,3.909,0.5789,0.3618,0.324,0.6238
../structures/7s/7sao.A.pdb,4,-0.9124343395233154,3.928,0.6118,0.4079,0.3967,0.6408
../structures/7s/7snc.A.pdb,0,-1.1026233434677124,4.574,0.5066,0.2961,0.2463,0.5677
../structures/7s/7snc.A.pdb,1,-0.8911975026130676,4.005,0.5855,0.375,0.3554,0.6325
../structures/7s/7snc.A.pdb,2,-0.8795813918113708,2.877,0.6842,0.4605,0.4619,0.6422
../structures/7s/7snc.A.pdb,3,-0.9616822004318237,3.292,0.6382,0.4145,0.4186,0.6175
../structures/7s/7snc.A.pdb,4,-0.8184919357299805,3.052,0.6579,0.4408,0.4149,0.6244
../structures/7s/7soo.A.pdb,0,-0.47857365012168884,2.616,0.7865,0.5758,0.7946,0.7183
../structures/7s/7soo.A.pdb,1,-0.45386001467704773,2.998,0.7584,0.5506,0.7792,0.6994
../structures/7s/7soo.A.pdb,2,-0.41887006163597107,2.572,0.7837,0.5758,0.8,0.7244
../structures/7s/7soo.A.pdb,3,-0.4238724410533905,3.252,0.7809,0.5758,0.7966,0.7219
../structures/7s/7soo.A.pdb,4,-0.44674745202064514,3.032,0.7753,0.5646,0.7716,0.7076
../structures/7u/7u0e.H.pdb,0,-0.39880746603012085,5.541,0.5324,0.3203,0.6378,0.7327
../structures/7u/7u0e.H.pdb,1,-0.4421038329601288,3.996,0.5792,0.3482,0.7258,0.7406
../structures/7u/7u0e.H.pdb,2,-0.4042259454727173,4.864,0.5569,0.3382,0.6627,0.7441
../structures/7u/7u0e.H.pdb,3,-0.42428070306777954,6.11,0.5156,0.3214,0.6083,0.7502
../structures/7u/7u0e.H.pdb,4,-0.4745054543018341,4.661,0.5804,0.3627,0.6759,0.7597
../structures/8a/8ahp.A.pdb,0,-0.8552034497261047,9.694,0.5286,0.3268,0.743,0.5723
../structures/8a/8ahp.A.pdb,1,-0.8792067766189575,9.652,0.5084,0.3066,0.7306,0.5757
../structures/8a/8ahp.A.pdb,2,-0.8277615904808044,7.244,0.5223,0.3094,0.7505,0.6034
../structures/8a/8ahp.A.pdb,3,-0.8871908187866211,7.939,0.5363,0.3261,0.7542,0.5818
../structures/8a/8ahp.A.pdb,4,-0.8361435532569885,9.874,0.5272,0.3261,0.7357,0.5885
